State,Fips,Postal,Name,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen
28,049,MS,Hinds County,34405,35433,35925,38162,38826,36751,37265,35014,34786,36962
28,051,MS,Holmes County,20295,20916,19996,22700,23369,21617,22536,22623,22535,24697
28,053,MS,Humphreys County,20682,21309,21434,22433,24091,21926,24205,23169,22945,24841
28,055,MS,Issaquena County,21038,22629,20739,24724,26522,24850,27124,27683,28886,34356
28,057,MS,Itawamba County,35206,35028,36759,37891,38063,35807,37134,37848,36308,43612
28,059,MS,Jackson County,40418,41605,42632,43411,51034,48197,45766,47672,45993,49695
28,061,MS,Jasper County,26534,28479,27837,30351,30950,29822,32501,30574,31861,36706
28,063,MS,Jefferson County,20978,21203,22234,23761,24352,23335,24671,23420,24437,29009
28,065,MS,Jefferson Davis County,22426,23782,24541,26133,26590,25955,27988,27808,27098,30313
28,067,MS,Jones County,30112,30814,32463,34279,36080,34023,35696,37030,35322,39421
28,069,MS,Kemper County,24793,26240,26215,27789,28549,27069,27711,27601,29162,33902
28,071,MS,Lafayette County,32314,32458,34969,38910,37732,41554,38725,39853,40696,44735
28,073,MS,Lamar County,41056,42732,45117,47134,48826,49407,49742,49250,48057,55445
28,075,MS,Lauderdale County,32125,32292,32796,32778,36822,33534,34199,36420,35874,37884
28,077,MS,Lawrence County,30950,31964,32300,34189,33123,34818,36844,35396,35342,39938
28,079,MS,Leake County,28734,28620,30931,32364,31525,30509,31672,33007,30062,37051
28,081,MS,Lee County,37235,37073,36285,42473,39970,38390,41026,40983,41371,46557
28,083,MS,Leflore County,22709,22640,23618,24568,23614,24821,26037,24839,25075,26969
28,085,MS,Lincoln County,30667,31441,34577,36726,34050,38194,35523,36112,35653,36807
28,087,MS,Lowndes County,32631,34577,38583,35016,36069,36143,35774,38605,36626,41952
28,089,MS,Madison County,50321,51826,56353,59278,62129,55490,57089,55692,60387,69498
28,091,MS,Marion County,27692,27914,28440,30948,31967,30986,31026,31368,31334,35796
28,093,MS,Marshall County,31063,30896,34134,32660,34675,33808,35443,32943,33423,39536
28,095,MS,Monroe County,32174,31527,34343,35083,34251,33597,34468,34735,36089,39582
28,097,MS,Montgomery County,27622,28349,29112,30750,31456,28796,30197,31249,29863,32650
28,099,MS,Neshoba County,30853,31428,31700,31036,35410,35871,34698,34658,34881,37477
28,101,MS,Newton County,30973,31869,31948,35076,34768,34715,34123,34269,33333,39618
28,103,MS,Noxubee County,22917,23971,24600,24425,25668,24065,24699,21929,26021,29136
28,105,MS,Oktibbeha County,28263,28370,30841,31688,32031,29875,33008,31937,32132,36499
28,107,MS,Panola County,28541,29917,31769,32514,34866,30488,32377,32764,33489,35905
28,109,MS,Pearl River County,32548,34464,34287,37380,39312,38363,39424,38276,36001,44604
28,111,MS,Perry County,29830,29949,31598,35160,36027,33263,34470,34766,33667,38051
28,113,MS,Pike County,26173,26647,26853,27245,30697,30968,29601,31142,32196,33501
28,115,MS,Pontotoc County,35447,34467,37718,38163,38518,37283,37493,38348,39710,43576
28,117,MS,Prentiss County,30743,31761,30614,32781,34111,31955,33940,32927,33705,37393
28,119,MS,Quitman County,22183,22614,24054,24680,25407,22625,25507,24786,24117,28556
28,121,MS,Rankin County,47580,49147,50121,53561,55530,52648,51007,59890,56101,59478
28,123,MS,Scott County,28180,29095,29724,32297,31632,29565,32711,32004,32989,34194
28,125,MS,Sharkey County,23632,24297,24546,25470,26217,25951,24987,26439,26139,30124
28,127,MS,Simpson County,29930,30501,32925,32687,34508,35258,34843,32348,34538,37943
28,129,MS,Smith County,31732,33784,36131,35037,35318,34698,36912,36311,34678,40208
28,131,MS,Stone County,33254,34302,35334,39842,39735,38046,37975,39113,41097,44000
28,133,MS,Sunflower County,23019,25225,23766,26565,28266,24880,26921,26788,25272,31291
28,135,MS,Tallahatchie County,24233,23542,25107,26202,27493,26837,27352,27789,27121,32211
28,137,MS,Tate County,37072,37989,39480,40478,41721,38672,41465,42201,40811,44208
28,139,MS,Tippah County,31748,31259,28843,31716,36739,32866,33223,33701,34142,39375
28,141,MS,Tishomingo County,30476,31480,29916,33123,33674,30369,33775,33494,34223,38869
28,143,MS,Tunica County,26413,26370,27139,29894,30640,29249,29808,29631,30200,32944
28,145,MS,Union County,34830,35551,35523,37802,37499,38289,37403,36925,40337,43892
28,147,MS,Walthall County,24723,28322,26430,28991,30752,27777,30278,28707,28920,32958
28,149,MS,Warren County,35932,34641,39412,40263,39825,39986,37578,38874,38911,45455
28,151,MS,Washington County,25455,25155,27319,28678,27452,27258,25559,29287,28444,31446
28,153,MS,Wayne County,28084,27716,29592,32078,33145,32002,32355,32817,33140,34253
28,155,MS,Webster County,29781,30674,30520,33602,33014,32136,32798,32935,35278,38394
28,157,MS,Wilkinson County,21771,21904,22853,24509,26759,26180,27622,26738,26894,28897
28,159,MS,Winston County,29227,28784,30973,33633,33002,31963,31021,31826,32128,33956
28,161,MS,Yalobusha County,28981,29222,30547,31485,31094,30840,31644,32022,32164,35713
28,163,MS,Yazoo County,25887,26595,27657,29461,30087,27162,28474,28449,28499,31582
29,000,MO,Missouri,40885,41946,42838,45012,46847,45149,44306,45231,45320,47327
29,001,MO,Adair County,28630,30022,29942,31676,33471,31531,32015,33639,32870,38444
29,003,MO,Andrew County,44625,46351,47497,48354,54491,52715,53150,54994,55638,59328
29,005,MO,Atchison County,34820,36183,35930,38114,40895,41035,43587,43322,45187,47375
29,007,MO,Audrain County,33712,35514,34999,37945,38944,38379,40899,39554,38570,44627
29,009,MO,Barry County,31078,32479,33386,34749,38692,36023,34838,36546,34712,39766
29,011,MO,Barton County,32587,39811,35207,35845,36158,35709,36851,36076,37460,41075
29,013,MO,Bates County,35027,36162,38950,37981,36904,38926,39265,40376,39382,41860
29,015,MO,Benton County,29056,29449,31069,31140,32255,30924,30920,36255,32409,35596
29,017,MO,Bollinger County,33573,34539,34330,35372,35946,35560,36972,38565,37664,41263
29,019,MO,Boone County,41417,40493,42405,44936,47434,46439,42202,46769,45885,52052
29,021,MO,Buchanan County,36748,36230,40356,39638,42269,41188,41210,42031,41774,46115
29,023,MO,Butler County,29595,33180,30974,32364,32363,31920,32919,33480,34414,38175
29,025,MO,Caldwell County,35216,34884,37879,37973,39417,39335,39216,44206,40814,44779
29,027,MO,Callaway County,40242,44974,43605,45255,49852,47214,47098,45968,44391,49261
29,029,MO,Camden County,37821,38053,39289,42191,43720,41757,42955,40370,41858,44662
29,031,MO,Cape Girardeau County,40024,39912,40859,45262,45534,44416,44569,41755,45979,47268
29,033,MO,Carroll County,33140,33075,33974,36209,40555,40912,39071,40035,41139,44948
29,035,MO,Carter County,27113,25932,27159,26947,26956,27885,28524,27878,29156,32992
29,037,MO,Cass County,53032,55443,55532,61025,61922,59226,57368,54969,56402,66505
29,039,MO,Cedar County,28199,29261,30285,32229,32014,30699,31542,30536,32077,33869
29,041,MO,Chariton County,34315,34943,36553,37754,38455,39819,39800,41409,41066,44135
29,043,MO,Christian County,43231,45328,44179,47431,53268,51476,48041,50426,52413,54639
29,045,MO,Clark County,33301,35007,33149,35538,37870,35713,36809,38597,38650,43157
29,047,MO,Clay County,54021,53998,53951,58287,58803,57983,55835,59039,58151,62798
29,049,MO,Clinton County,46455,45337,49632,49390,51537,51082,51846,49202,55392,55979
29,051,MO,Cole County,47715,47476,48862,49033,55684,52468,52835,54396,51555,55738
29,053,MO,Cooper County,37327,39548,35201,42073,42929,41557,41925,42482,42857,48319
29,055,MO,Crawford County,32998,33342,35824,34155,34832,34672,34555,38215,34840,40752
29,057,MO,Dade County,32083,32753,31973,33653,32856,33216,33452,33754,34416,39869
29,059,MO,Dallas County,29810,29763,32903,32713,34600,33066,37589,33535,33997,39934
29,061,MO,Daviess County,34360,33940,35534,35677,38866,37570,38279,38820,39549,41948
29,063,MO,DeKalb County,34033,36611,37230,44823,41592,38950,41804,41264,42004,48545
29,065,MO,Dent County,28739,29380,31725,32648,34482,31240,34327,34288,33413,37834
29,067,MO,Douglas County,27452,28692,28541,30173,29051,32936,29830,30071,30550,34191
29,069,MO,Dunklin County,27738,27568,28575,30615,28650,28838,29372,32018,29976,34149
29,071,MO,Franklin County,46384,46736,45788,50717,49064,49034,47530,47663,45061,55468
29,073,MO,Gasconade County,37165,37995,40340,40166,38468,39771,39688,39751,40723,44994
29,075,MO,Gentry County,32045,32529,32679,35656,34953,35889,35755,37314,38661,42291
29,077,MO,Greene County,36887,36764,39469,41133,43635,37986,38059,40423,40570,40357
29,079,MO,Grundy County,29788,31760,31245,32596,35381,35543,35017,35002,35256,40457
29,081,MO,Harrison County,30638,30660,32430,33549,34294,33070,34324,35626,37053,39495
29,083,MO,Henry County,33933,34594,34948,34908,35939,36332,37016,38410,41189,42702
29,085,MO,Hickory County,26287,28220,27869,28840,28988,27397,27957,30049,30163,32493
29,087,MO,Holt County,32768,32146,36052,35835,36432,38530,39141,41054,40036,43631
29,089,MO,Howard County,33518,33999,36607,40483,40527,39090,39383,42733,37742,45261
29,091,MO,Howell County,28864,27653,30503,31758,33249,31135,33211,31645,32492,34373
29,093,MO,Iron County,28582,28702,30442,30490,29219,31608,33059,32173,34913,36064
29,095,MO,Jackson County,42351,43284,44187,44356,47284,45798,44620,44508,44634,48438
29,097,MO,Jasper County,32923,33231,34308,37055,38085,38184,37565,39359,37743,42414
29,099,MO,Jefferson County,51135,51077,53419,56755,57897,53939,52841,51008,53013,58037
29,101,MO,Johnson County,38845,40927,41308,44191,47093,40028,43327,48483,44742,47909
29,103,MO,Knox County,29781,30466,30281,35168,31193,30963,33076,33381,33164,38095
29,105,MO,Laclede County,32656,31887,34035,37282,35325,35807,35688,37442,36670,40089
29,107,MO,Lafayette County,40384,42843,43728,43739,46394,45921,45621,47604,46765,50435
29,109,MO,Lawrence County,33568,35952,34949,36903,36966,37149,38800,41128,35385,41565
29,111,MO,Lewis County,33888,35742,36664,36970,39295,37721,36501,40795,41204,44798
29,113,MO,Lincoln County,48182,49277,50425,54938,54740,50795,50307,50523,53542,57182
29,115,MO,Linn County,30976,31765,33549,33485,35602,34260,35323,35697,36602,40162
29,117,MO,Livingston County,34000,33994,37063,37266,39444,38099,39821,37956,39399,42468
29,119,MO,McDonald County,28919,30504,31916,33445,35298,32866,33352,34497,32618,38614
29,121,MO,Macon County,33620,32874,33302,35480,36576,36336,37130,36969,36801,41451
29,123,MO,Madison County,29131,30079,29974,31312,31590,31825,33841,32734,33280,36829
29,125,MO,Maries County,33260,35070,33919,36693,38515,37850,38877,38568,41258,44439
29,127,MO,Marion County,34455,34761,34336,37592,40183,38778,39975,36120,40726,44679
29,129,MO,Mercer County,32318,31790,33600,34133,36736,34597,35184,35483,38007,41984
29,131,MO,Miller County,32706,34858,35880,36501,36069,34007,34266,35573,36070,39595
29,133,MO,Mississippi County,26015,27043,26874,27670,27706,29009,30252,29533,28412,34433
29,135,MO,Moniteau County,38839,41226,40413,43726,51942,44603,44475,43931,42684,49594
29,137,MO,Monroe County,34793,34557,37088,36474,39606,37859,36950,40176,39286,41937
29,139,MO,Montgomery County,35811,35093,36853,40298,39365,40878,38145,38722,39493,42652
29,141,MO,Morgan County,32676,32986,34197,36367,35533,35197,34374,34885,33618,35611
29,143,MO,New Madrid County,29676,28956,30940,32039,32196,34332,32921,35522,34544,38260
29,145,MO,Newton County,36378,37970,38866,40999,41822,39648,40955,41722,41623,43995
29,147,MO,Nodaway County,35436,35618,36660,38460,41135,36677,39823,38478,40296,45718
29,149,MO,Oregon County,25551,25558,25515,27473,26584,24907,27646,27616,28146,31810
29,151,MO,Osage County,42525,43287,44732,46542,47420,44598,49058,49977,49989,53363
29,153,MO,Ozark County,26952,27793,29477,29663,30427,28224,28709,30284,31430,33466
29,155,MO,Pemiscot County,24937,24594,26202,26312,27188,27127,28152,26647,30295,31410
29,157,MO,Perry County,39204,40741,42576,44053,42125,40014,43200,43899,47227,56552
29,159,MO,Pettis County,34574,33039,35517,36899,39787,36591,36882,38026,37255,42648
29,161,MO,Phelps County,33713,33329,38250,36318,37080,38126,39765,39880,38999,41957
29,163,MO,Pike County,34375,36119,37496,40079,39524,38971,37169,38595,38919,43090
29,165,MO,Platte County,61030,61386,63158,64387,67134,65877,67791,63676,67299,73989
29,167,MO,Polk County,32737,33303,33721,35160,38314,35652,34837,38112,37677,41342
29,169,MO,Pulaski County,39094,40302,40904,42011,44540,45073,48374,49600,46579,53203
29,171,MO,Putnam County,30182,29994,31308,30791,32887,31864,32643,34146,35217,37549
29,173,MO,Ralls County,41559,42433,42970,42081,47865,47890,43763,46640,47429,53732
29,175,MO,Randolph County,33853,33052,34715,36556,37684,33980,37537,36590,38882,42600
29,177,MO,Ray County,46167,46503,48742,50761,51965,51326,50278,52222,48680,56457
29,179,MO,Reynolds County,27544,29408,29625,29820,30482,29519,29819,29475,30093,35026
29,181,MO,Ripley County,25930,26264,26675,27961,27737,28141,29213,27794,29942,33273
29,183,MO,St. Charles County,64581,63463,65059,67611,72428,68669,65281,67074,70456,72707
29,185,MO,St. Clair County,27390,30130,29165,30283,31312,30457,30998,30098,31503,33152
29,186,MO,Ste. Genevieve County,42951,50632,46248,47393,50542,48963,48031,48217,48977,52711
29,187,MO,St. Francois County,33737,33912,36533,36849,37803,38195,35630,35252,35883,40091
29,189,MO,St. Louis County,52097,54342,53349,56864,57782,56939,55290,55131,56409,60484
29,195,MO,Saline County,34032,38616,36354,37265,38653,38503,37537,38379,38788,41515
29,197,MO,Schuyler County,29247,30318,30160,31250,29924,30948,31978,33322,31833,38802
29,199,MO,Scotland County,30347,30615,31741,32677,35981,33256,36272,36804,35365,39853
29,201,MO,Scott County,33707,33558,35517,36970,36031,38008,37457,37793,38105,43360
29,203,MO,Shannon County,22926,23205,24109,25322,28559,24680,26600,25684,27750,29048
29,205,MO,Shelby County,32669,32273,33453,34060,36403,35261,37829,35321,38301,42871
29,207,MO,Stoddard County,31311,31039,33823,32337,35299,33156,35994,35916,38194,40595
29,209,MO,Stone County,34059,36528,37548,39630,41614,37941,37788,37302,39726,42578
29,211,MO,Sullivan County,29426,29383,29121,32936,34628,32899,33932,36039,37056,40327
29,213,MO,Taney County,31919,33580,32418,37468,39979,37319,34281,36176,35613,37494
29,215,MO,Texas County,27193,27893,28432,29587,29678,31743,32076,32193,32116,36886
29,217,MO,Vernon County,31583,31564,33750,34320,32919,33790,34985,37342,38242,38039
29,219,MO,Warren County,46883,45759,49714,50986,45779,49201,49157,50773,49068,57551
29,221,MO,Washington County,29094,30778,32298,33197,32546,32620,32823,30896,33397,36420
29,223,MO,Wayne County,25432,26053,29655,27931,27249,27618,28626,28066,30729,33657
29,225,MO,Webster County,35895,36766,37889,38319,40117,39209,42966,39261,42285,46930
29,227,MO,Worth County,29408,30070,31198,34017,44078,31617,34246,38105,35127,40864
29,229,MO,Wright County,26554,26788,28179,28332,28561,27612,29608,27007,30349,32330
29,510,MO,St. Louis city,28069,30629,30780,33698,33993,34065,32767,32576,32084,35832
30,000,MT,Montana,35574,38503,40299,43000,43948,42222,42303,44011,45030,47933
30,001,MT,Beaverhead County,33153,33404,34087,38427,39284,37304,35952,38632,38381,43761
30,003,MT,Big Horn County,29593,30680,31705,33004,37798,32223,34507,34778,36322,41369
30,005,MT,Blaine County,27862,28486,30543,32331,32605,31541,31724,36562,36250,38335
30,007,MT,Broadwater County,35899,35643,38106,41121,40104,42823,40730,44183,45833,50735
30,009,MT,Carbon County,36340,36364,40883,42454,47802,41952,42256,43223,43641,50544
30,011,MT,Carter County,28411,29496,32576,29464,34070,31800,34240,35540,35707,42880
30,013,MT,Cascade County,35466,37877,39146,41999,42528,40434,41827,42525,42192,46372
30,015,MT,Chouteau County,31219,32396,34530,37229,40588,37945,38434,38106,39833,44919
30,017,MT,Custer County,34035,33836,34684,36296,39859,38844,39469,42308,41059,47887
30,019,MT,Daniels County,29052,30578,30252,33137,34239,35005,39453,43585,47421,56349
30,021,MT,Dawson County,35740,36080,38214,43678,43399,44847,44548,44925,47120,55350
30,023,MT,Deer Lodge County,30155,30579,32995,32102,34126,32173,36135,34375,36125,40838
30,025,MT,Fallon County,37822,37112,40754,42408,47099,46936,48347,50823,50108,64849
30,027,MT,Fergus County,33414,34251,35922,37259,39561,37402,37669,38912,40114,44880
30,029,MT,Flathead County,39885,39917,44413,45122,44013,45594,42278,44006,45742,49799
30,031,MT,Gallatin County,42498,45312,46928,50511,53042,47065,49354,50042,51394,59729
30,033,MT,Garfield County,29259,28326,32427,32694,35585,32359,36638,34607,34414,42332
30,035,MT,Glacier County,28732,30285,29954,36054,36149,29941,32460,33766,34508,36778
30,037,MT,Golden Valley County,25565,27455,30859,32077,33753,30424,33265,32236,33550,40169
30,039,MT,Granite County,31883,32063,33710,35436,38323,35806,36448,38140,39713,45102
30,041,MT,Hill County,34457,35868,37349,39155,40341,40778,39678,42014,41194,46518
30,043,MT,Jefferson County,47513,49152,49686,54719,56650,54242,58241,56280,59105,64114
30,045,MT,Judith Basin County,29793,31086,33845,35732,37033,35420,35631,37657,38878,45817
30,047,MT,Lake County,31450,35751,34668,34732,38505,35888,35558,37135,33021,41699
30,049,MT,Lewis and Clark County,41856,45299,44382,46647,49959,52317,50889,52510,54096,57436
30,051,MT,Liberty County,29779,31789,33212,36391,35663,36106,31851,35769,35414,42461
30,053,MT,Lincoln County,30061,30407,32956,33680,33383,32676,33908,33656,34764,38251
30,055,MT,McCone County,29746,31019,32383,38535,37576,38049,39062,39993,38345,46111
30,057,MT,Madison County,34177,34466,37519,40949,45770,41345,42174,42799,41367,48055
30,059,MT,Meagher County,27412,29099,30192,33305,30142,32509,29026,35591,32643,39031
30,061,MT,Mineral County,31657,31540,33074,34314,34985,34153,33333,33416,33935,39745
30,063,MT,Missoula County,37172,41283,38880,42598,43260,40130,44084,42082,44320,49069
30,065,MT,Musselshell County,30350,30386,31411,32919,34318,33382,36188,37495,39474,43253
30,067,MT,Park County,34657,35761,36630,40173,39847,39525,37835,42332,40399,46431
30,069,MT,Petroleum County,23951,25577,25692,28254,31243,31380,29656,31891,33613,40957
30,071,MT,Phillips County,31742,32309,32123,33798,35229,35182,36144,37217,38913,44138
30,073,MT,Pondera County,30120,31203,32382,35300,35718,34813,35091,37218,37441,44182
30,075,MT,Powder River County,30732,33571,33697,31461,36933,35138,36550,38756,40396,46979
30,077,MT,Powell County,31254,37006,33409,37027,38836,35848,36872,37850,37323,43346
30,079,MT,Prairie County,31221,30625,31725,32857,33590,33228,32963,35144,35991,44996
30,081,MT,Ravalli County,36727,36914,39872,42450,43613,40444,39409,39421,38445,42651
30,083,MT,Richland County,37941,36489,41037,49168,49838,50014,49444,55593,56492,69862
30,085,MT,Roosevelt County,27067,27419,29083,29744,32671,30455,35141,33152,34278,37176
30,087,MT,Rosebud County,40709,41185,43594,44948,45789,45146,44683,45838,49212,55229
30,089,MT,Sanders County,29654,29625,31139,31932,30250,33884,30710,30703,33598,38257
30,091,MT,Sheridan County,31791,32381,33535,35395,40127,42294,40974,44992,47842,55282
30,093,MT,Silver Bow County,33502,33414,34739,40053,38439,40055,37851,39586,39835,44429
30,095,MT,Stillwater County,47411,46282,48981,51722,54493,53637,51830,49185,54994,63409
30,097,MT,Sweet Grass County,37120,36981,39179,42229,44424,41993,41211,40859,43193,47227
30,099,MT,Teton County,32537,33993,35456,38290,40111,36834,39076,39479,41236,47181
30,101,MT,Toole County,31855,33922,33996,37959,37175,37238,44175,38983,42057,48396
30,103,MT,Treasure County,35510,36994,35205,36193,38296,39034,39931,42837,43082,53152
30,105,MT,Valley County,34514,34202,35483,37019,39344,38274,40522,46566,41694,49473
30,107,MT,Wheatland County,25279,25626,27147,28654,30486,28730,29187,28086,30385,35780
30,109,MT,Wibaux County,30350,30663,32858,35045,37217,36604,37508,38722,38892,48118
30,111,MT,Yellowstone County,41255,41171,43407,47947,49337,47139,48059,47346,49405,54841
31,000,NE,Nebraska,42166,43675,45369,47072,49731,47470,48415,50281,50766,51987
31,001,NE,Adams County,38732,39239,40489,41503,47106,45244,45149,46321,46902,56068
31,003,NE,Antelope County,34933,33800,33892,36761,37307,37213,40652,44394,45135,53219
31,005,NE,Arthur County,33816,33691,32986,34241,35208,40460,34804,37578,37847,43895
31,007,NE,Banner County,35471,36049,36541,37746,40142,38855,37151,29383,46509,51391
31,009,NE,Blaine County,32259,31533,29517,30647,31090,36074,31119,35133,36945,42079
31,011,NE,Boone County,35655,36092,37349,37466,46764,42377,42265,46354,50722,54847
31,013,NE,Box Butte County,41980,39380,43177,47560,48801,49319,47640,50430,53635,58426
31,015,NE,Boyd County,26999,26859,28451,29358,31942,32607,34564,36181,37835,43382
31,017,NE,Brown County,32624,32291,32608,34337,34217,27318,34659,38011,38907,43785
31,019,NE,Buffalo County,41036,41872,42331,46786,46316,45009,45307,50346,51959,56416
31,021,NE,Burt County,36948,36508,38385,40005,45487,42242,44360,46434,46553,52042
31,023,NE,Butler County,40030,41852,40949,42679,44853,48201,47490,53928,49880,49866
31,025,NE,Cass County,53205,56371,55280,57090,63083,58141,59392,60091,59962,67544
31,027,NE,Cedar County,39588,42547,39930,42402,43199,41817,43923,48085,52102,59765
31,029,NE,Chase County,37050,36765,36149,39845,42821,43720,43271,45885,47787,57396
31,031,NE,Cherry County,33527,33465,34265,35901,37448,35897,38977,39638,42043,47249
31,033,NE,Cheyenne County,40302,41355,42463,45007,45580,47158,49417,49065,50466,57608
31,035,NE,Clay County,37048,37586,38730,41731,42030,44391,46199,47339,48370,54441
31,037,NE,Colfax County,37620,39705,43402,42057,45708,42810,45039,45936,47756,54441
31,039,NE,Cuming County,38597,38591,37690,41788,44672,42392,45234,47273,48122,54773
31,041,NE,Custer County,34019,34105,35937,38706,39479,38732,39801,40928,43425,48691
31,043,NE,Dakota County,39394,42161,42298,44002,43813,42192,43351,47067,46582,49909
31,045,NE,Dawes County,31378,32731,33865,34759,36051,35165,36333,38824,38196,43419
31,047,NE,Dawson County,36542,38392,37239,41447,42566,40048,43899,43224,46818,48645
31,049,NE,Deuel County,35840,38156,37245,38318,40951,38594,40325,40417,42152,51455
31,051,NE,Dixon County,37874,40135,39525,39797,43715,42487,43505,46524,46124,51708
31,053,NE,Dodge County,40241,40881,41023,42320,46805,47325,41435,46246,47367,50746
31,055,NE,Douglas County,47193,46046,48981,50941,52222,49944,50270,51741,51189,53470
31,057,NE,Dundy County,29310,29910,29934,32494,34354,37849,37071,40556,40294,51023
31,059,NE,Fillmore County,38911,39384,41521,41162,44794,44373,47551,48192,48438,56701
31,061,NE,Franklin County,33088,31528,33221,34614,37631,38510,39516,41551,43406,49054
31,063,NE,Frontier County,34797,36326,36777,38593,42541,42172,40359,50811,47799,53003
31,065,NE,Furnas County,32208,33011,33530,35696,38498,40070,39234,39868,42517,44675
31,067,NE,Gage County,38922,39755,41012,42874,42719,42132,45169,45221,45588,49182
31,069,NE,Garden County,29635,29174,30743,32036,34353,33572,32677,36486,38142,42629
31,071,NE,Garfield County,30568,30353,30827,32967,32772,41393,34998,36318,37292,44252
31,073,NE,Gosper County,40656,41688,38777,43940,44915,49336,49286,48409,50931,61925
31,075,NE,Grant County,37113,37331,37009,36829,37935,41527,40151,40482,44298,49293
31,077,NE,Greeley County,32241,31961,31779,34812,35576,36447,34968,37241,40744,46510
31,079,NE,Hall County,40018,43777,40926,43686,46353,44487,46807,45043,46641,51987
31,081,NE,Hamilton County,45934,46247,49139,49655,54722,50850,55535,58591,58433,58338
31,083,NE,Harlan County,33264,33375,36078,36490,39057,41112,45732,44467,43882,50195
31,085,NE,Hayes County,28100,27592,29490,33607,37207,39449,40125,43321,43003,55121
31,087,NE,Hitchcock County,31220,34426,32350,33548,37381,36821,36329,39411,42059,44199
31,089,NE,Holt County,35139,33840,35403,37354,40783,38997,44835,42844,43861,48250
31,091,NE,Hooker County,38335,35524,34498,36340,35622,35638,34687,38397,39140,42367
31,093,NE,Howard County,36922,37446,38727,41778,43875,42978,45091,45336,50518,54039
31,095,NE,Jefferson County,37559,35582,37754,39914,40219,40452,41131,42418,42186,49941
31,097,NE,Johnson County,38076,38021,38196,42270,42359,41092,42038,43526,42970,49743
31,099,NE,Kearney County,42771,42455,48889,46644,49281,51165,53293,53129,55422,62851
31,101,NE,Keith County,35252,39403,36048,36968,41079,39587,41493,40154,41303,47048
31,103,NE,Keya Paha County,32279,31082,25448,31005,31122,32585,31764,35436,39179,45256
31,105,NE,Kimball County,32851,33540,34875,37656,39705,39396,40455,40240,42545,49253
31,107,NE,Knox County,31705,32669,32278,34490,34296,35292,36806,39178,45180,44767
31,109,NE,Lancaster County,46560,47008,48479,49277,52228,47915,50197,49046,50478,54137
31,111,NE,Lincoln County,41103,41294,41730,44896,48080,45183,46616,49139,48141,55658
31,113,NE,Logan County,37086,36807,38074,40727,40087,38810,42257,46820,49227,53498
31,115,NE,Loup County,32753,31363,29944,29523,30938,32989,34805,37885,39143,45275
31,117,NE,McPherson County,35869,33677,36693,37712,37225,38192,33950,38097,41244,44865
31,119,NE,Madison County,39701,40787,41041,40044,43256,42920,43491,46363,45822,49123
31,121,NE,Merrick County,38222,38455,39763,41711,44842,45528,43244,50714,47236,52979
31,123,NE,Morrill County,33675,34099,33929,36590,39328,38485,40465,42378,43513,50540
31,125,NE,Nance County,35011,35239,35958,38372,39452,40644,41950,42629,44501,49367
31,127,NE,Nemaha County,39455,39625,40920,41024,44608,41160,45292,44705,45033,53501
31,129,NE,Nuckolls County,32278,32655,32781,32777,32931,34894,36985,36861,41892,47746
31,131,NE,Otoe County,42565,42118,41865,45018,48927,46921,48980,48509,50907,56028
31,133,NE,Pawnee County,32354,32703,32626,40497,37158,36611,34294,37006,39684,42061
31,135,NE,Perkins County,36943,37878,37080,40005,44607,48655,45820,50293,52339,59058
31,137,NE,Phelps County,41426,41897,43931,43740,44451,46567,49532,51371,50879,58319
31,139,NE,Pierce County,39224,40035,39410,41693,44320,45988,45521,51019,50194,55653
31,141,NE,Platte County,43252,44668,45212,48435,48221,46400,52031,51209,55607,56429
31,143,NE,Polk County,41403,40162,42610,45297,47605,48898,48665,51981,54850,61691
31,145,NE,Red Willow County,35646,35741,37611,38960,43079,40572,40830,44250,44591,48919
31,147,NE,Richardson County,33285,32654,33684,36092,37937,35508,37980,37197,39760,45530
31,149,NE,Rock County,27512,28299,28745,32257,33449,31273,34679,37225,40764,44399
31,151,NE,Saline County,41876,42252,42651,45645,46707,45721,43489,47635,48762,53604
31,153,NE,Sarpy County,60782,60217,62148,63776,64840,67541,69501,65801,68118,71633
31,155,NE,Saunders County,47848,48761,52433,56163,54251,54870,55070,56466,59831,64604
31,157,NE,Scotts Bluff County,33995,34117,36252,36673,41774,37711,40088,41905,43554,46499
31,159,NE,Seward County,47309,47912,49055,52419,56584,56195,55507,58898,60642,62202
31,161,NE,Sheridan County,30779,30628,32659,32630,34992,29652,36228,37695,44613,41332
31,163,NE,Sherman County,33367,33649,33329,36038,37964,35411,37852,40734,42043,45202
31,165,NE,Sioux County,33964,35126,33685,35668,38862,37150,40362,38646,45099,53234
31,167,NE,Stanton County,41099,40076,42622,45394,49573,46852,50352,48448,54152,59254
31,169,NE,Thayer County,35827,35752,34126,37416,39355,42895,41488,44818,45023,47604
31,171,NE,Thomas County,33647,31774,32160,34072,34833,35478,35901,41783,39612,46617
31,173,NE,Thurston County,30906,31836,33339,33338,35638,36058,36343,38786,40266,41952
31,175,NE,Valley County,33058,27842,32607,34631,40480,37366,38036,40802,41737,48474
31,177,NE,Washington County,53724,56420,55222,59657,62451,59181,65554,68406,63817,71385
31,179,NE,Wayne County,36912,37393,39422,41572,44117,43223,43061,46980,47240,54652
31,181,NE,Webster County,33646,35560,34663,36424,36927,37189,37647,39018,40250,46309
31,183,NE,Wheeler County,33834,34678,31354,34173,33551,31612,34357,38340,39980,40323
